国家,确诊,治愈,死亡,日期
科摩罗,11,0,1,2020-05-12
美国,1371395,230287,82461,2020-05-13
俄罗斯,242271,48003,2212,2020-05-13
英国,229705,539,33186,2020-05-13
巴西,178883,72597,12484,2020-05-13
意大利,221216,109039,30911,2020-05-13
西班牙,228691,140823,27104,2020-05-13
秘鲁,72059,23324,2057,2020-05-13
法国,140227,57785,26991,2020-05-13
印度,74281,24386,2415,2020-05-13
荷兰,43211,291,5562,2020-05-13
土耳其,141475,98889,3894,2020-05-13
加拿大,71486,34042,5209,2020-05-13
比利时,53981,13937,8843,2020-05-13
卡塔尔,26539,3143,14,2020-05-13
巴基斯坦,34336,8812,737,2020-05-13
沙特阿拉伯,44830,17622,273,2020-05-13
新加坡,25346,1408,21,2020-05-13
厄瓜多尔,30419,3433,2327,2020-05-13
葡萄牙,27913,2549,1163,2020-05-13
智利,31721,14125,335,2020-05-13
瑞典,26794,4971,3279,2020-05-13
白俄罗斯,24873,6974,142,2020-05-13
伊朗,112725,89428,6783,2020-05-13
孟加拉国,17822,3361,269,2020-05-13
阿联酋,19661,6012,203,2020-05-13
德国,171306,148700,7634,2020-05-13
乌克兰,16425,3716,439,2020-05-13
哥伦比亚,12272,1210,493,2020-05-13
印度尼西亚,15438,3287,1028,2020-05-13
波兰,16921,6131,839,2020-05-13
多米尼加,10634,993,393,2020-05-13
墨西哥,38324,17781,3926,2020-05-13
科威特,11028,3263,82,2020-05-13
爱尔兰,23242,13386,1488,2020-05-13
菲律宾,11618,2251,772,2020-05-13
巴拿马,8448,455,244,2020-05-13
挪威,8152,0,228,2020-05-13
埃及,10093,2326,544,2020-05-13
南非,11350,4357,206,2020-05-13
日本,16103,8920,696,2020-05-13
塞尔维亚,11204,4257,251,2020-05-13
罗马尼亚,15588,7245,972,2020-05-13
阿富汗,4967,574,127,2020-05-13
阿根廷,6563,1757,319,2020-05-13
加纳,5127,494,22,2020-05-13
尼日利亚,4787,959,158,2020-05-13
巴林,5780,2195,9,2020-05-13
阿曼,4019,1289,17,2020-05-13
以色列,16539,12173,262,2020-05-13
摩洛哥,6418,2991,188,2020-05-13
哈萨克斯坦,5417,2223,32,2020-05-13
摩尔多瓦,4995,1958,179,2020-05-13
玻利维亚,2556,159,118,2020-05-13
阿尔及利亚,6067,2998,515,2020-05-13
捷克,8176,4695,282,2020-05-13
亚美尼亚,3718,1500,48,2020-05-13
波多黎各,2256,0,113,2020-05-13
奥地利,15894,13228,623,2020-05-13
洪都拉斯,1972,0,108,2020-05-13
丹麦,10591,8217,527,2020-05-13
芬兰,6003,4000,275,2020-05-13
瑞士,30331,26845,1563,2020-05-13
苏丹,1661,173,80,2020-05-13
匈牙利,3313,1007,425,2020-05-13
几内亚,2298,816,11,2020-05-13
保加利亚,2004,476,93,2020-05-13
塞内加尔,2105,782,21,2020-05-13
危地马拉,1052,0,26,2020-05-13
喀麦隆,2800,1543,136,2020-05-13
马来西亚,6742,5223,110,2020-05-13
古巴,1783,525,77,2020-05-13
马约特,1061,0,12,2020-05-13
希腊,2744,1473,152,2020-05-13
索马里,1170,121,52,2020-05-13
斯洛文尼亚,1461,259,102,2020-05-13
萨尔瓦多,958,0,17,2020-05-13
刚果（金）,1102,146,44,2020-05-13
阿塞拜疆,2758,1789,35,2020-05-13
科特迪瓦,1857,820,21,2020-05-13
塔吉克斯坦,661,0,21,2020-05-13
伊拉克,3032,1966,115,2020-05-13
马尔代夫,897,29,3,2020-05-13
加蓬,863,137,9,2020-05-13
韩国,10962,9695,259,2020-05-13
波黑,2147,1118,117,2020-05-13
几内亚比绍,820,26,3,2020-05-13
哥斯达黎加,792,0,6,2020-05-13
斯洛伐克,1457,806,26,2020-05-13
黎巴嫩,870,234,26,2020-05-13
巴拉圭,724,130,10,2020-05-13
圣马力诺,647,2,41,2020-05-13
澳大利亚,6964,6229,97,2020-05-13
赤道几内亚,439,13,4,2020-05-13
斯里兰卡,869,343,9,2020-05-13
乌兹别克斯坦,2509,1881,10,2020-05-13
赞比亚共和国,441,117,7,2020-05-13
立陶宛,1491,850,50,2020-05-13
牙买加,502,0,9,2020-05-13
拉脱维亚,950,464,18,2020-05-13
肯尼亚,737,281,40,2020-05-13
留尼旺,436,0,0,2020-05-13
委内瑞拉,414,0,10,2020-05-13
吉尔吉斯斯坦,1037,675,12,2020-05-13
爱沙尼亚,1746,1275,61,2020-05-13
北马其顿,1664,1200,91,2020-05-13
突尼斯,1032,600,45,2020-05-13
塞浦路斯,903,504,26,2020-05-13
吉布提,1256,886,3,2020-05-13
乍得,322,0,31,2020-05-13
塞拉利昂,338,72,19,2020-05-13
刚果（布）,333,53,11,2020-05-13
坦桑尼亚,509,167,21,2020-05-13
马恩岛,330,0,23,2020-05-13
马里,1170,398,52,2020-05-13
巴勒斯坦,547,263,4,2020-05-13
格鲁吉亚,639,288,11,2020-05-13
贝宁,319,62,2,2020-05-13
佛得角,260,44,2,2020-05-13
泽西岛,294,0,25,2020-05-13
克罗地亚,2196,1784,91,2020-05-13
安道尔,756,472,48,2020-05-13
根西岛,252,0,13,2020-05-13
尼泊尔,191,22,0,2020-05-13
南苏丹,194,2,0,2020-05-13
海地,182,0,15,2020-05-13
卢森堡,3894,3602,102,2020-05-13
中非共和国,179,12,0,2020-05-13
乌拉圭,707,492,19,2020-05-13
圣多美和普林西比,208,0,5,2020-05-13
约旦,576,390,9,2020-05-13
法罗群岛,187,0,0,2020-05-13
阿尔巴尼亚,876,682,31,2020-05-13
尼日尔,854,648,47,2020-05-13
马提尼克,187,0,14,2020-05-13
斯威士兰,175,13,2,2020-05-13
泰国,3017,2798,56,2020-05-13
埃塞俄比亚,261,106,5,2020-05-13
法属圭亚那,144,0,1,2020-05-13
马耳他,503,367,5,2020-05-13
直布罗陀,146,0,1,2020-05-13
关岛,147,0,5,2020-05-13
越南,288,169,0,2020-05-13
瓜德罗普岛,154,0,13,2020-05-13
多哥,181,89,11,2020-05-13
卢旺达,286,153,0,2020-05-13
布基纳法索,766,766,51,2020-05-13
马达加斯加,192,105,0,2020-05-13
钻石公主号邮轮,712,574,13,2020-05-13
缅甸,180,62,6,2020-05-13
百慕大,118,0,7,2020-05-13
利比里亚,211,85,20,2020-05-13
特立尼达和多巴哥,116,0,8,2020-05-13
阿鲁巴,101,0,3,2020-05-13
乌干达,122,55,0,2020-05-13
也门共和国,67,1,11,2020-05-13
蒙古,42,10,0,2020-05-13
开曼群岛,81,0,2,2020-05-13
巴哈马,92,0,11,2020-05-13
莫桑比克,104,34,0,2020-05-13
圭亚那,144,27,10,2020-05-13
巴巴多斯,84,0,7,2020-05-13
柬埔寨,122,50,0,2020-05-13
荷属圣马丁,77,0,15,2020-05-13
美属维尔京群岛,69,0,5,2020-05-13
黑山,325,265,8,2020-05-13
冰岛,1801,1755,10,2020-05-13
马拉维,57,24,3,2020-05-13
安哥拉,45,11,2,2020-05-13
不丹,11,0,0,2020-05-13
尼加拉瓜,16,0,5,2020-05-13
文莱,141,131,1,2020-05-13
毛里求斯,332,322,10,2020-05-13
新西兰,1147,1347,21,2020-05-13
中国,89251,84161,4690,2020-05-13
津巴布韦,36,5,4,2020-05-13
列支敦士登,83,55,1,2020-05-13
博茨瓦纳,24,0,1,2020-05-13
冈比亚,22,2,1,2020-05-13
叙利亚,47,27,3,2020-05-13
北马里亚纳群岛联邦,19,0,2,2020-05-13
莱索托,1,0,0,2020-05-13
圣马丁岛,39,0,3,2020-05-13
梵蒂冈,12,0,0,2020-05-13
科摩罗,11,0,1,2020-05-13
法属波利尼西亚,60,0,0,2020-05-13
利比亚,64,24,3,2020-05-13
英属维尔京群岛,7,0,1,2020-05-13
美国,1395265,243430,84313,2020-05-14
俄罗斯,252245,53530,2305,2020-05-14
英国,233151,539,33614,2020-05-14
巴西,192081,78424,13276,2020-05-14
意大利,222104,112541,31106,2020-05-14
西班牙,229540,143374,27321,2020-05-14
秘鲁,76306,24324,2169,2020-05-14
法国,140734,58673,27074,2020-05-14
印度,78003,26235,2549,2020-05-14
荷兰,43481,291,5590,2020-05-14
土耳其,143114,101715,3952,2020-05-14
加拿大,72536,35164,5337,2020-05-14
比利时,54288,14111,8903,2020-05-14
卡塔尔,28272,3356,14,2020-05-14
巴基斯坦,35788,9695,770,2020-05-14
沙特阿拉伯,46869,19051,283,2020-05-14
新加坡,26098,1408,21,2020-05-14
厄瓜多尔,30486,3433,2334,2020-05-14
葡萄牙,28132,2549,1175,2020-05-14
智利,34381,14865,347,2020-05-14
瑞典,28693,4971,3550,2020-05-14
白俄罗斯,25840,6974,149,2020-05-14
伊朗,114533,90539,6854,2020-05-14
孟加拉国,18863,3361,283,2020-05-14
阿联酋,21084,6930,208,2020-05-14
德国,172239,150300,7723,2020-05-14
乌克兰,16847,4143,456,2020-05-14
哥伦比亚,12930,1210,509,2020-05-14
印度尼西亚,16006,3518,1043,2020-05-14
波兰,17204,6410,861,2020-05-14
多米尼加,10900,993,402,2020-05-14
墨西哥,40186,26990,4220,2020-05-14
科威特,11975,3451,88,2020-05-14
爱尔兰,23401,13386,1497,2020-05-14
菲律宾,11876,2337,790,2020-05-14
巴拿马,8616,455,249,2020-05-14
挪威,8152,0,228,2020-05-14
埃及,10431,2486,556,2020-05-14
南非,12074,4745,219,2020-05-14
日本,16171,8920,702,2020-05-14
塞尔维亚,11293,4755,253,2020-05-14
罗马尼亚,15778,7961,1002,2020-05-14
阿富汗,5226,648,132,2020-05-14
阿根廷,6879,1757,329,2020-05-14
加纳,5408,514,24,2020-05-14
尼日利亚,4971,1070,164,2020-05-14
巴林,5780,2195,9,2020-05-14
阿曼,4341,1303,17,2020-05-14
以色列,16567,12364,264,2020-05-14
摩洛哥,6466,2991,188,2020-05-14
哈萨克斯坦,5571,2408,32,2020-05-14
摩尔多瓦,5406,2176,185,2020-05-14
玻利维亚,2831,159,122,2020-05-14
阿尔及利亚,6253,3058,522,2020-05-14
捷克,8240,5043,288,2020-05-14
亚美尼亚,3860,1572,49,2020-05-14
波多黎各,2299,0,114,2020-05-14
奥地利,15910,13228,623,2020-05-14
洪都拉斯,2100,0,116,2020-05-14
丹麦,10667,8217,533,2020-05-14
芬兰,6054,4000,284,2020-05-14
瑞士,30381,27045,1588,2020-05-14
苏丹,1818,198,90,2020-05-14
匈牙利,3341,1007,430,2020-05-14
几内亚,2298,816,11,2020-05-14
保加利亚,2100,499,99,2020-05-14
塞内加尔,2105,782,21,2020-05-14
危地马拉,1114,0,26,2020-05-14
喀麦隆,2954,1553,139,2020-05-14
马来西亚,6819,5351,112,2020-05-14
古巴,1804,525,78,2020-05-14
马约特,1095,0,12,2020-05-14
希腊,2744,1473,152,2020-05-14
索马里,1219,121,52,2020-05-14
斯洛文尼亚,1461,259,102,2020-05-14
萨尔瓦多,998,0,18,2020-05-14
刚果（金）,1242,157,50,2020-05-14
阿塞拜疆,2879,1833,35,2020-05-14
科特迪瓦,1912,902,24,2020-05-14
塔吉克斯坦,729,0,23,2020-05-14
伊拉克,3032,1966,115,2020-05-14
马尔代夫,904,29,3,2020-05-14
加蓬,1004,152,9,2020-05-14
韩国,10962,9695,259,2020-05-14
波黑,2210,1178,122,2020-05-14
几内亚比绍,820,26,3,2020-05-14
哥斯达黎加,801,0,7,2020-05-14
斯洛伐克,1465,806,27,2020-05-14
黎巴嫩,878,234,26,2020-05-14
巴拉圭,737,130,10,2020-05-14
圣马力诺,647,2,41,2020-05-14
澳大利亚,6975,6271,98,2020-05-14
赤道几内亚,522,13,6,2020-05-14
斯里兰卡,893,343,9,2020-05-14
乌兹别克斯坦,2598,1881,10,2020-05-14
赞比亚共和国,654,124,7,2020-05-14
立陶宛,1491,850,50,2020-05-14
牙买加,505,0,9,2020-05-14
拉脱维亚,950,464,18,2020-05-14
肯尼亚,758,284,42,2020-05-14
留尼旺,437,0,0,2020-05-14
委内瑞拉,422,0,10,2020-05-14
吉尔吉斯斯坦,1044,675,12,2020-05-14
爱沙尼亚,1746,1275,61,2020-05-14
北马其顿,1694,1229,95,2020-05-14
突尼斯,1032,600,45,2020-05-14
塞浦路斯,903,504,26,2020-05-14
吉布提,1268,886,3,2020-05-14
乍得,357,0,40,2020-05-14
塞拉利昂,338,72,20,2020-05-14
刚果（布）,333,53,11,2020-05-14
坦桑尼亚,509,167,21,2020-05-14
马恩岛,330,0,23,2020-05-14
马里,730,398,40,2020-05-14
巴勒斯坦,548,263,4,2020-05-14
格鲁吉亚,642,288,11,2020-05-14
贝宁,327,62,2,2020-05-14
佛得角,270,44,2,2020-05-14
泽西岛,294,0,25,2020-05-14
克罗地亚,2207,1784,91,2020-05-14
安道尔,759,472,48,2020-05-14
根西岛,252,0,13,2020-05-14
尼泊尔,243,22,0,2020-05-14
南苏丹,194,2,0,2020-05-14
海地,209,0,16,2020-05-14
卢森堡,3894,3602,102,2020-05-14
中非共和国,221,12,0,2020-05-14
乌拉圭,711,492,19,2020-05-14
圣多美和普林西比,208,0,5,2020-05-14
约旦,582,390,9,2020-05-14
法罗群岛,187,0,0,2020-05-14
阿尔巴尼亚,876,682,31,2020-05-14
尼日尔,854,648,47,2020-05-14
马提尼克,187,0,14,2020-05-14
斯威士兰,184,13,2,2020-05-14
泰国,3017,2798,56,2020-05-14
埃塞俄比亚,261,106,5,2020-05-14
法属圭亚那,146,0,1,2020-05-14
马耳他,503,367,5,2020-05-14
直布罗陀,147,0,1,2020-05-14
关岛,148,0,5,2020-05-14
越南,288,169,0,2020-05-14
瓜德罗普岛,155,0,13,2020-05-14
多哥,199,89,11,2020-05-14
卢旺达,286,153,0,2020-05-14
布基纳法索,766,766,51,2020-05-14
马达加斯加,192,105,0,2020-05-14
钻石公主号邮轮,712,574,13,2020-05-14
缅甸,180,62,6,2020-05-14
百慕大,119,0,8,2020-05-14
利比里亚,212,85,20,2020-05-14
特立尼达和多巴哥,116,0,8,2020-05-14
阿鲁巴,101,0,3,2020-05-14
乌干达,126,55,0,2020-05-14
也门共和国,72,1,13,2020-05-14
开曼群岛,84,0,2,2020-05-14
巴哈马,93,0,11,2020-05-14
莫桑比克,104,34,0,2020-05-14
圭亚那,146,27,10,2020-05-14
巴巴多斯,84,0,7,2020-05-14
柬埔寨,122,50,0,2020-05-14
美属维尔京群岛,69,0,5,2020-05-14
黑山,325,265,9,2020-05-14
冰岛,1801,1755,10,2020-05-14
马拉维,58,24,3,2020-05-14
安哥拉,45,11,2,2020-05-14
不丹,11,0,0,2020-05-14
文莱,141,131,1,2020-05-14
毛里求斯,332,322,10,2020-05-14
新西兰,1147,1347,21,2020-05-14
中国,90217,85187,4698,2020-05-14
津巴布韦,37,5,4,2020-05-14
列支敦士登,83,55,1,2020-05-14
博茨瓦纳,24,0,1,2020-05-14
布隆迪共和国,27,4,1,2020-05-14
冈比亚,23,2,1,2020-05-14
叙利亚,48,27,3,2020-05-14
北马里亚纳群岛联邦,19,0,2,2020-05-14
莱索托,1,0,0,2020-05-14
圣马丁岛,39,0,3,2020-05-14
美国,1419998,246414,85974,2020-05-15
俄罗斯,262843,58226,2418,2020-05-15
英国,236711,539,33998,2020-05-15
巴西,206507,79479,14131,2020-05-15
意大利,223096,115288,31368,2020-05-15
西班牙,230183,144783,27459,2020-05-15
秘鲁,80604,25151,2267,2020-05-15
法国,141356,59605,27425,2020-05-15
印度,81970,27920,2649,2020-05-15
荷兰,43681,291,5643,2020-05-15
土耳其,144749,104030,4007,2020-05-15
加拿大,73401,36091,5472,2020-05-15
比利时,54644,14301,8959,2020-05-15
卡塔尔,29425,3546,14,2020-05-15
巴基斯坦,37218,10155,803,2020-05-15
沙特阿拉伯,49176,21869,292,2020-05-15
新加坡,26891,1408,21,2020-05-15
厄瓜多尔,30502,3433,2338,2020-05-15
葡萄牙,28319,3198,1184,2020-05-15
智利,39542,16614,394,2020-05-15
瑞典,28693,4971,3550,2020-05-15
白俄罗斯,26772,8168,151,2020-05-15
伊朗,116635,91836,6902,2020-05-15
孟加拉国,20065,3882,298,2020-05-15
阿联酋,21084,6930,208,2020-05-15
德国,173152,151700,7824,2020-05-15
乌克兰,16847,4143,456,2020-05-15
哥伦比亚,13610,1210,525,2020-05-15
印度尼西亚,16496,3803,1076,2020-05-15
波兰,17615,6696,883,2020-05-15
多米尼加,11196,993,409,2020-05-15
墨西哥,42595,28475,4477,2020-05-15
科威特,12860,3640,96,2020-05-15
爱尔兰,23827,13386,1506,2020-05-15
菲律宾,12091,2460,806,2020-05-15
巴拿马,8616,455,249,2020-05-15
挪威,8187,0,232,2020-05-15
埃及,10829,2626,571,2020-05-15
南非,12739,5676,238,2020-05-15
日本,16249,8920,727,2020-05-15
塞尔维亚,11382,4991,254,2020-05-15
罗马尼亚,16437,9370,1056,2020-05-15
阿富汗,5639,691,136,2020-05-15
阿根廷,7134,2385,353,2020-05-15
加纳,5530,674,24,2020-05-15
尼日利亚,4971,1070,164,2020-05-15
巴林,6418,2637,10,2020-05-15
阿曼,4625,1350,19,2020-05-15
以色列,16589,12587,266,2020-05-15
摩洛哥,6593,2991,189,2020-05-15
哈萨克斯坦,5571,2408,33,2020-05-15
摩尔多瓦,5406,2176,190,2020-05-15
玻利维亚,2964,159,128,2020-05-15
阿尔及利亚,6442,3158,529,2020-05-15
捷克,8330,5227,292,2020-05-15
亚美尼亚,4044,1666,52,2020-05-15
波多黎各,2329,0,115,2020-05-15
奥地利,16014,13228,626,2020-05-15
洪都拉斯,2100,0,121,2020-05-15
丹麦,10713,8217,537,2020-05-15
芬兰,6145,4000,287,2020-05-15
瑞士,30432,27145,1594,2020-05-15
苏丹,1964,205,91,2020-05-15
匈牙利,3417,1287,442,2020-05-15
几内亚,583,13,7,2020-05-15
保加利亚,2100,499,99,2020-05-15
塞内加尔,2310,890,25,2020-05-15
危地马拉,1199,0,27,2020-05-15
喀麦隆,2954,1553,139,2020-05-15
马来西亚,6855,5439,112,2020-05-15
古巴,1810,525,79,2020-05-15
马约特,1143,0,14,2020-05-15
希腊,2770,1473,156,2020-05-15
索马里,1284,135,53,2020-05-15
斯洛文尼亚,1463,259,103,2020-05-15
萨尔瓦多,1037,0,20,2020-05-15
刚果（金）,1299,212,51,2020-05-15
阿塞拜疆,2980,1886,36,2020-05-15
科特迪瓦,1971,930,24,2020-05-15
塔吉克斯坦,729,0,23,2020-05-15
伊拉克,3193,2089,117,2020-05-15
马尔代夫,968,29,4,2020-05-15
加蓬,1104,182,10,2020-05-15
韩国,11018,9821,260,2020-05-15
波黑,2210,1178,122,2020-05-15
几内亚比绍,913,26,3,2020-05-15
哥斯达黎加,804,0,7,2020-05-15
斯洛伐克,1469,806,27,2020-05-15
黎巴嫩,886,234,26,2020-05-15
巴拉圭,740,130,11,2020-05-15
圣马力诺,647,2,41,2020-05-15
澳大利亚,6989,6301,98,2020-05-15
赤道几内亚,583,13,7,2020-05-15
斯里兰卡,916,343,9,2020-05-15
乌兹别克斯坦,2620,1881,11,2020-05-15
赞比亚共和国,668,152,7,2020-05-15
立陶宛,1505,850,54,2020-05-15
牙买加,507,0,9,2020-05-15
拉脱维亚,951,464,19,2020-05-15
肯尼亚,781,284,45,2020-05-15
留尼旺,439,0,0,2020-05-15
委内瑞拉,440,0,10,2020-05-15
吉尔吉斯斯坦,1082,675,12,2020-05-15
爱沙尼亚,1751,1275,61,2020-05-15
北马其顿,1694,1229,95,2020-05-15
突尼斯,1032,600,45,2020-05-15
塞浦路斯,905,504,26,2020-05-15
吉布提,1268,886,3,2020-05-15
乍得,372,0,42,2020-05-15
塞拉利昂,387,72,21,2020-05-15
刚果（布）,341,53,11,2020-05-15
坦桑尼亚,509,167,21,2020-05-15
马恩岛,331,0,23,2020-05-15
马里,758,398,44,2020-05-15
巴勒斯坦,548,263,4,2020-05-15
格鲁吉亚,671,383,12,2020-05-15
贝宁,327,62,2,2020-05-15
佛得角,289,44,2,2020-05-15
泽西岛,295,0,26,2020-05-15
克罗地亚,2213,1784,94,2020-05-15
安道尔,761,472,49,2020-05-15
根西岛,252,0,13,2020-05-15
尼泊尔,249,22,0,2020-05-15
南苏丹,194,2,0,2020-05-15
海地,219,0,18,2020-05-15
卢森堡,3904,3602,103,2020-05-15
中非共和国,221,12,0,2020-05-15
乌拉圭,717,492,19,2020-05-15
圣多美和普林西比,208,0,7,2020-05-15
约旦,586,390,9,2020-05-15
法罗群岛,187,0,0,2020-05-15
阿尔巴尼亚,880,682,31,2020-05-15
尼日尔,860,648,49,2020-05-15
马提尼克,189,0,14,2020-05-15
斯威士兰,187,13,2,2020-05-15
泰国,3018,2798,56,2020-05-15
埃塞俄比亚,263,106,5,2020-05-15
法属圭亚那,153,0,1,2020-05-15
马耳他,508,367,6,2020-05-15
直布罗陀,147,0,1,2020-05-15
关岛,148,0,5,2020-05-15
越南,312,169,0,2020-05-15
瓜德罗普岛,155,0,13,2020-05-15
多哥,219,89,11,2020-05-15
卢旺达,287,153,0,2020-05-15
布基纳法索,773,592,51,2020-05-15
马达加斯加,212,105,0,2020-05-15
钻石公主号邮轮,712,574,13,2020-05-15
缅甸,181,62,6,2020-05-15
百慕大,121,0,8,2020-05-15
利比里亚,213,85,20,2020-05-15
特立尼达和多巴哥,116,0,8,2020-05-15
阿鲁巴,101,0,3,2020-05-15
乌干达,139,55,0,2020-05-15
也门共和国,87,1,13,2020-05-15
蒙古,42,10,0,2020-05-15
开曼群岛,85,0,2,2020-05-15
巴哈马,93,0,11,2020-05-15
莫桑比克,107,34,0,2020-05-15
圭亚那,114,27,10,2020-05-15
巴巴多斯,85,0,7,2020-05-15
柬埔寨,122,50,0,2020-05-15
荷属圣马丁,78,0,15,2020-05-15
美属维尔京群岛,69,0,6,2020-05-15
黑山,325,265,9,2020-05-15
冰岛,1802,1755,10,2020-05-15
马拉维,63,24,3,2020-05-15
安哥拉,45,11,2,2020-05-15
不丹,15,0,0,2020-05-15
尼加拉瓜,25,0,8,2020-05-15
文莱,141,131,1,2020-05-15
毛里塔尼亚,9,6,1,2020-05-15
毛里求斯,332,322,10,2020-05-15
新西兰,1147,1347,21,2020-05-15
中国,88800,83797,4682,2020-05-15
津巴布韦,37,5,4,2020-05-15
列支敦士登,83,55,1,2020-05-15
博茨瓦纳,24,0,1,2020-05-15
布隆迪共和国,27,4,1,2020-05-15
冈比亚,23,2,1,2020-05-15
叙利亚,48,27,3,2020-05-15
北马里亚纳群岛联邦,19,0,2,2020-05-15
莱索托,1,0,0,2020-05-15
圣马丁岛,39,0,3,2020-05-15
梵蒂冈,12,0,0,2020-05-15
科摩罗,11,0,1,2020-05-15
美国,1443397,250747,87568,2020-05-16
俄罗斯,272043,63166,2537,2020-05-16
英国,236711,539,33998,2020-05-16
巴西,220291,84970,14962,2020-05-16
意大利,223885,120205,31610,2020-05-16
西班牙,230698,144783,27563,2020-05-16
秘鲁,84495,27147,2392,2020-05-16
法国,141356,59605,27425,2020-05-16
印度,85940,30153,2752,2020-05-16
荷兰,43681,291,5643,2020-05-16
土耳其,146457,106133,4055,2020-05-16
加拿大,74613,36895,5562,2020-05-16
比利时,54989,14460,9005,2020-05-16
卡塔尔,30972,3788,15,2020-05-16
巴基斯坦,38799,10880,834,2020-05-16
沙特阿拉伯,49176,21869,292,2020-05-16
新加坡,27356,1408,21,2020-05-16
厄瓜多尔,31467,3433,3594,2020-05-16
葡萄牙,28583,3198,1190,2020-05-16
智利,39542,16614,394,2020-05-16
瑞典,28693,4971,3550,2020-05-16
白俄罗斯,26772,8168,151,2020-05-16
伊朗,118392,93147,6937,2020-05-16
孟加拉国,20995,4117,314,2020-05-16
阿联酋,21831,7328,210,2020-05-16
德国,173772,152600,7881,2020-05-16
乌克兰,17330,4143,476,2020-05-16
哥伦比亚,14216,1210,546,2020-05-16
印度尼西亚,17025,3911,1089,2020-05-16
波兰,18016,6918,907,2020-05-16
多米尼加,11320,993,422,2020-05-16
墨西哥,45032,30451,4767,2020-05-16
科威特,12860,3640,96,2020-05-16
爱尔兰,23956,13386,1518,2020-05-16
菲律宾,12305,2561,817,2020-05-16
巴拿马,9628,455,266,2020-05-16
挪威,8206,0,232,2020-05-16
埃及,11228,2799,592,2020-05-16
南非,13524,6083,247,2020-05-16
日本,16249,8920,727,2020-05-16
塞尔维亚,11382,4991,254,2020-05-16
罗马尼亚,16437,9370,1056,2020-05-16
阿富汗,6053,745,153,2020-05-16
阿根廷,7479,2385,353,2020-05-16
加纳,5638,1460,28,2020-05-16
尼日利亚,5445,1320,171,2020-05-16
巴林,6655,2753,12,2020-05-16
阿曼,5029,1436,20,2020-05-16
以色列,16606,12820,267,2020-05-16
摩洛哥,6623,2991,190,2020-05-16
哈萨克斯坦,5689,2408,34,2020-05-16
摩尔多瓦,5553,2176,196,2020-05-16
玻利维亚,3148,159,142,2020-05-16
阿尔及利亚,6629,3271,536,2020-05-16
捷克,8374,5379,295,2020-05-16
亚美尼亚,4283,1791,55,2020-05-16
波多黎各,2427,0,117,2020-05-16
奥地利,16093,13228,628,2020-05-16
洪都拉斯,2255,0,123,2020-05-16
丹麦,10791,8217,537,2020-05-16
芬兰,6228,4000,293,2020-05-16
瑞士,30432,27145,1594,2020-05-16
苏丹,1964,205,91,2020-05-16
匈牙利,3473,1371,448,2020-05-16
几内亚,2473,895,14,2020-05-16
保加利亚,2138,499,102,2020-05-16
塞内加尔,2420,949,25,2020-05-16
危地马拉,1342,0,29,2020-05-16
喀麦隆,2954,1553,139,2020-05-16
马来西亚,6872,5512,113,2020-05-16
古巴,1830,525,79,2020-05-16
马约特,1210,0,16,2020-05-16
希腊,2810,1473,160,2020-05-16
索马里,1284,135,53,2020-05-16
斯洛文尼亚,1465,270,103,2020-05-16
萨尔瓦多,1112,0,20,2020-05-16
刚果（金）,1370,229,61,2020-05-16
